Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
130	383	0	3.25	293.200274	293.200273	293.200271	293.200274	1.64519651e-006	3.09177955e-005	100	0.00541167	0	0	3
131	386	0	3.275	293.200275	293.200273	293.200271	293.200275	1.68619846e-006	3.09177955e-005	100	0.00544176	0	0	3
132	388	0	3.3	293.200275	293.200273	293.200271	293.200275	1.84306811e-006	3.09177955e-005	100	0.00541425	0	0	3
133	390	0	3.325	293.200276	293.200273	293.200272	293.200276	2.01763572e-006	3.09177955e-005	100	0.00542717	0	0	3
134	390	0	3.35	293.200276	293.200274	293.200272	293.200276	2.14800042e-006	3.09177955e-005	100	0.00542243	0	0	3
135	392	0	3.375	293.200276	293.200274	293.200272	293.200276	2.2935082e-006	3.09177955e-005	100	0.00543192	0	0	3
136	394	0	3.4	293.200276	293.200274	293.200272	293.200276	2.39084972e-006	3.09177955e-005	100	0.00541801	0	0	3
137	397	0	3.425	293.200277	293.200274	293.200272	293.200277	2.45577422e-006	3.09177955e-005	100	0.00543985	0	0	3
138	399	0	3.45	293.200277	293.200274	293.200272	293.200277	2.45748697e-006	3.09177955e-005	100	0.00539628	0	0	3
139	400	0	3.475	293.200277	293.200275	293.200272	293.200277	2.45116524e-006	3.09177955e-005	100	0.0054307	0	0	3
140	402	0	3.5	293.200278	293.200275	293.200272	293.200278	2.56811319e-006	3.09177955e-005	100	0.00539919	0	0	3
141	405	0	3.525	293.200277	293.200275	293.200272	293.200278	2.71719023e-006	3.09177955e-005	100	0.00542885	0	0	3
142	407	0	3.55	293.200277	293.200275	293.200273	293.200278	2.86236838e-006	3.09177955e-005	100	0.00539651	0	0	3
143	409	0	3.575	293.200278	293.200275	293.200273	293.200278	2.98316115e-006	3.09177955e-005	100	0.00542965	0	0	3
144	410	0	3.6	293.200279	293.200276	293.200273	293.200279	3.08897972e-006	3.09177955e-005	100	0.00540337	0	0	3
145	412	0	3.625	293.200279	293.200276	293.200273	293.200279	3.20878098e-006	3.09177955e-005	100	0.00542417	0	0	3
146	413	0	3.65	293.20028	293.200276	293.200273	293.20028	3.40543625e-006	3.09177955e-005	100	0.00542008	0	0	3
147	415	0	3.675	293.200279	293.200276	293.200273	293.20028	3.65282227e-006	3.09177955e-005	100	0.00543	0	0	3
148	417	0	3.7	293.200281	293.200277	293.200273	293.200281	3.99607222e-006	3.09177955e-005	100	0.00541942	0	0	3
149	419	0	3.725	293.200281	293.200277	293.200274	293.200281	4.31649363e-006	3.09177955e-005	100	0.00544399	0	0	3
150	421	0	3.75	293.200282	293.200278	293.200274	293.200282	4.63105476e-006	3.09177955e-005	100	0.00541094	0	0	3
151	422	0	3.775	293.200281	293.200278	293.200275	293.200282	4.84420059e-006	3.09177955e-005	100	0.0054476	0	0	3
152	424	0	3.8	293.200282	293.200278	293.200275	293.200282	4.96458415e-006	3.09177955e-005	100	0.0054164	0	0	3
153	426	0	3.825	293.200281	293.200278	293.200276	293.200282	4.99351739e-006	3.09177955e-005	100	0.00544741	0	0	3
154	427	0	3.85	293.200281	293.200279	293.200276	293.200282	5.04034091e-006	3.09177955e-005	100	0.00542105	0	0	3
155	428	0	3.875	293.200281	293.200279	293.200276	293.200282	5.0560601e-006	3.09177955e-005	100	0.00545274	0	0	3
156	430	0	3.9	293.200281	293.200279	293.200276	293.200282	5.0960287e-006	3.09177955e-005	100	0.00541765	0	0	3
157	432	0	3.925	293.200281	293.200279	293.200277	293.200282	4.99636008e-006	3.09177955e-005	100	0.00544036	0	0	3
158	433	0	3.95	293.200282	293.20028	293.200277	293.200282	5.12425839e-006	3.09177955e-005	100	0.0054152	0	0	3
159	433	0	3.975	293.200282	293.20028	293.200277	293.200282	5.27841632e-006	3.09177955e-005	100	0.00544635	0	0	3
160	433	0	4	293.200283	293.20028	293.200277	293.200283	5.44057002e-006	3.09177955e-005	100	0.00540307	0	0	3
